,X,Name,Product,ML115_Empty_6hr,ML115_Empty_12hr,ML115_Empty_24hr,ML115_TE_6hr,ML115_TE_12hr,ML115_TE_24hr,LAR1_Empty_6hr,LAR1_Empty_12hr,LAR1_Empty_24hr,LAR1_TE_6hr,LAR1_TE_12hr,LAR1_TE_24hr
146,b0149,mrcB,fused glycosyl transferase and transpeptidase,0,0,0,0.404797481,0.081547093,1.370607453,2.077775781,0.246358476,0.000275506,2.547562831,0.100116905,0.743589104
147,b0150,fhuA,ferrichrome outer membrane transporter,0,0,0,-0.650077486,0.103389359,-0.314263223,-0.654829315,0.119633352,-0.441082763,-0.679427043,0.052691448,0.932355528
148,b0151,fhuC,iron-hydroxamate transporter subunit,0,0,0,-0.279089095,1.42403552,-0.227037397,-0.215434416,0.88285768,0.294540538,-0.62162421,-0.088358817,-0.119760418
149,b0152,fhuD,iron-hydroxamate transporter subunit,0,0,0,-0.470603087,-0.674514014,-0.182916908,-0.065478334,-0.398430722,3.382522702,-0.586100981,-0.255290569,0.222551938
150,b0153,fhuB,fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components,0,0,0,-0.460209697,0.045024065,0.244029102,-0.061852608,1.164169886,0.358947316,-0.170047528,1.569380435,1.027776776
151,b0154,hemL,glutamate-1-semialdehyde aminotransferase (aminomutase),0,0,0,0.611077862,-0.39556515,-0.479853694,3.56951977,0.655669672,0.713787215,2.027906403,0.616220855,0.409067396
152,b0155,clcA,H(+)/Cl(-) exchange transporter,0,0,0,-0.544081996,0.892954831,-0.57016435,0.890945807,2.626827179,-0.116137449,0.698180611,2.554536237,-0.290350423
153,b0156,erpA,iron-sulfur cluster insertion protein,0,0,0,0.377119862,-0.299884241,2.936042416,0.111446409,-0.131222579,1.016536581,0.323037607,0.835039141,1.430271371
154,b0157,yadS,UPF0126 family inner membrane protein,0,0,0,-0.17633812,0.698879838,4.252818611,5.91023303,0.982823473,0.543483611,10.05021988,1.357205476,3.22343049
155,b0158,btuF,vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily,0,0,0,-0.160522122,-0.752018654,1.869829625,6.324254719,2.316455081,2.636260723,10.0297346,3.351272106,6.323097297
156,b0159,mtn,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,0,0,0,-0.570568999,-0.334019689,0.378919757,1.57761865,0.875720618,1.819441296,1.961013445,0.776118561,3.582181071
157,b0160,dgt,deoxyguanosine triphosphate triphosphohydrolase,0,0,0,0.000565486,-0.121485876,1.517178965,0.376977057,-0.124552657,0.136670057,0.447662419,-0.046689652,-0.035753781
158,b0161,degP,"serine endoprotease (protease Do), membrane-associated",0,0,0,-0.100386587,-0.229939319,-0.33470178,-0.097394751,-0.342737095,-0.402661132,-0.377732987,-0.37511025,-0.486595168
159,b0162,cdaR,carbohydrate diacid regulon transcriptional regulator; autoregulator,0,0,0,0.07430036,0.693914684,-0.004349546,-0.004012354,0.806635843,0.628989245,-0.09376451,0.199058867,-0.156028787
160,b0163,yaeH,UPF0325 family protein,0,0,0,0.258322647,-0.368956096,0.820697534,0.042932551,0.042385374,0.714621422,0.122157017,0.021095677,0.79609137
161,b0164,yaeI,phosphodiesterase with model substrate bis-pNPP,0,0,0,-0.389587977,-0.462026974,-0.492821588,0.070533208,0.152358973,-0.289077039,-0.350458332,0.120867582,-0.514060819
162,b0166,dapD,"2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase",0,0,0,0.127312132,0.224729747,-0.257367111,-0.591858267,-0.000925782,0.360119897,-0.341257063,-0.180392885,0.100360641
163,b0167,glnD,uridylyltransferase,0,0,0,0.113519702,-0.405742392,-0.37954182,0.130072525,0.07609014,0.331006094,-0.023730513,-0.143449461,-0.024407121
164,b0168,map,methionine aminopeptidase,0,0,0,-0.190112922,0.123715116,-0.04927359,0.011416042,0.303763246,0.4775236,-0.178606377,-0.152363309,-0.021153351
165,b4414,tff,-,0,0,0,0.480035591,2.118324444,-0.546087244,-0.492094774,0.003670107,-0.764089176,-0.349445349,0.012505989,-0.670458276
166,b0169,rpsB,30S ribosomal subunit protein S2,0,0,0,0.490220332,1.2624478,-0.761701396,-0.431069051,-0.724412758,-0.69573833,-0.082108735,-0.248149068,-0.376530236
167,b0170,tsf,translation elongation factor EF-Ts,0,0,0,0.420896025,0.488691753,-0.466567865,-0.243184759,-0.23373029,-0.178054056,0.188044729,-0.25899108,-0.376009511
168,b0171,pyrH,uridylate kinase,0,0,0,-0.26971154,-0.109364222,-0.891931158,-0.49501485,-0.187771425,-0.43891598,-0.57880027,0.120788792,-0.628325015
169,b0172,frr,ribosome recycling factor,0,0,0,0.094118211,0.545778459,-0.619635728,-0.653932049,-0.555410482,-0.6765595,-0.282593865,-0.458935765,-0.665347064
170,b0173,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,0,0,0,-0.35850996,-0.088268571,-0.042242702,-0.294520996,-0.006299666,-0.344630422,-0.206137405,0.007132671,-0.309502737
171,b0174,ispU,undecaprenyl pyrophosphate synthase,0,0,0,-0.336871183,0.259858258,0.897214757,0.58265446,0.535698268,0.315407659,-0.264555993,0.736271704,0.36336479
172,b0175,cdsA,CDP-diglyceride synthase,0,0,0,-0.739343149,0.431509102,1.26642883,0.141934169,0.226793681,0.08276949,-0.026785478,0.061078298,0.103112724
173,b0176,rseP,"inner membrane zinc RIP metalloprotease; RpoE activator, by degrading RseA; cleaved signal peptide endoprotease",0,0,0,0.399604282,0.739066108,0.417496163,-0.707763424,-0.112232634,-0.60863875,-0.562428797,-0.157967791,0.796413526
174,b0177,bamA,BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor,0,0,0,0.124837036,0.52318268,1.822911251,-0.562302008,-0.37717608,-0.23204925,-0.293095225,-0.174783332,0.886993105
175,b0178,skp,periplasmic chaperone,0,0,0,0.249087962,1.892378788,-0.489241001,-0.603112972,-0.383179082,-0.625021611,-0.557257543,-0.41219694,-0.718639781
176,b0179,lpxD,UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase,0,0,0,0.364067621,0.083584944,0.649448091,0.152242639,-0.204361317,0.513699195,0.40159138,-0.223014715,0.612002531
177,b0180,fabZ,(3R)-hydroxymyristol acyl carrier protein dehydratase,0,0,0,2.119398855,-0.377149977,-0.342938104,1.536874858,0.00015484,-0.413577656,1.47466414,-0.13539082,-0.386611808
178,b0181,lpxA,UDP-N-acetylglucosamine acetyltransferase,0,0,0,0.1725059,0.237794309,0.100161689,-0.748716029,0.232297651,-0.137614696,-0.265355432,0.186593073,0.170360238
179,b0182,lpxB,tetraacyldisaccharide-1-P synthase,0,0,0,-0.039092541,0.546224724,-0.260821097,-0.215203107,-0.069725599,-0.340107642,-0.008408463,-0.092801989,-0.581924621
180,b0183,rnhB,"ribonuclease HII, degrades RNA of DNA-RNA hybrids",0,0,0,0.861970209,-0.99998743,1.126100676,0.119964133,0.161045804,2.923803392,1.439654544,-0.161319167,4.090622788
181,b0184,dnaE,DNA polymerase III alpha subunit,0,0,0,-0.216554585,-0.132995408,-0.158027448,0.3743876,0.317580335,-0.099649804,0.074543703,0.139819677,-0.106251093
182,b0185,accA,"acetyl-CoA carboxylase, carboxytransferase, alpha subunit",0,0,0,0.042044003,-0.003006251,-0.316568555,0.126713703,-0.316802323,-0.03841993,0.271468001,-0.239050083,-0.31799522
183,b0186,ldcC,"lysine decarboxylase 2, constitutive",0,0,0,-0.369468746,0.356058032,0.56704243,-0.394572442,0.267110735,0.294436612,-0.251131574,0.245389075,0.350968641
184,b0187,yaeR,putative lyase,0,0,0,-0.156620676,-0.159337219,0.196784863,1.499923164,-0.388176776,5.173684801,2.897879319,-0.035284338,7.45007123
185,b0188,tilS,tRNA(Ile)-lysidine synthetase,0,0,0,0.055204013,0.535179087,0.082827662,-0.10971661,0.062532232,-0.019803144,-0.104012817,-0.284689599,-0.033442461
186,b0189,rof,modulator of Rho-dependent transcription termination,0,0,0,-0.005201753,0.54999741,0.080299155,-0.245003707,0.206770031,0.668511056,-0.340437782,0.280528176,1.871816037
187,b4406,yaeP,UPF0253 family protein,0,0,0,-0.464058552,0.120384238,0.945241146,1.448202385,0.286314352,1.368686037,1.487961576,0.910677311,2.444651763
188,b0190,yaeQ,PDDEXK superfamily protein,0,0,0,0.632350314,-0.42318948,-0.261334042,0.001171052,-0.39154754,-0.393540001,-0.374064316,-0.789824722,-0.755935596
189,b0191,arfB,"alternative stalled-ribosome rescue factor B; peptidyl-tRNA hydrolase, ribosome-attached",0,0,0,-0.252475609,-0.199874339,-0.482426298,-0.583256762,-0.745333773,-0.746819366,-0.662169646,-0.821700191,-0.592274866
190,b0192,nlpE,lipoprotein involved with copper homeostasis and adhesion,0,0,0,0.252756106,-0.005910898,-0.196814956,0.656656775,-0.076981681,-0.207285281,0.326209154,0.055968385,-0.059646622
191,b0193,yaeF,putative lipoprotein,0,0,0,-0.37692166,-0.453522808,-0.499368339,-0.150586311,-0.289306589,-0.428055555,-0.458162638,-0.383084526,0.001979319
192,b0194,proS,prolyl-tRNA synthetase,0,0,0,-0.119938565,-0.666906109,-0.193938565,0.641986558,0.033077381,0.242807408,0.891381107,0.80293011,1.823093098
193,b0195,tsaA,"tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase, SAM-dependent",0,0,0,-0.095021549,0.097078126,-0.196418956,0.160182235,0.430608579,-0.227339937,-0.125445338,1.134005342,-0.128534211
194,b0196,rcsF,putative outer membrane protein,0,0,0,0.698214149,-0.022443565,-0.496483855,0.859264544,0.332176815,-0.669155109,0.227790362,-0.344685407,-0.428077354
195,b0197,metQ,DL-methionine transporter subunit,0,0,0,0.134027894,0.239807781,-0.013650723,-0.151889055,0.389700549,-0.107228294,0.0970705,0.355765662,-0.11407508
196,b0198,metI,DL-methionine transporter subunit,0,0,0,0.486232952,-0.076033475,-0.482391107,0.152383095,0.366997358,0.241093439,0.336781272,-0.055071343,0.240581228
197,b0199,metN,DL-methionine transporter subunit,0,0,0,-0.187095909,-0.642350147,-0.575439148,-0.286583133,-0.064100414,-0.34398055,-0.341930287,-0.089175195,-0.071302134
198,b0200,gmhB,"D,D-heptose 1,7-bisphosphate phosphatase",0,0,0,1.953847278,0.733058516,1.764934423,-0.739959123,-0.454937201,-0.11558556,-0.373995121,0.170957119,0.658683206
199,b0201,rrsH,16S ribosomal RNA of rrnH operon,0,0,0,-0.684272952,-0.502316807,0.020526441,-0.632107842,-0.084992242,-0.102062363,-0.889892487,-0.797210722,-0.725170976
200,b0202,ileV,Ile tRNA,0,0,0,-0.999991375,0.212136169,-0.999991167,-0.773594124,-0.338058688,-0.664783033,-0.840711174,-0.35919973,-0.484466994
201,b0203,alaV,Ala tRNA,0,0,0,-0.262513704,0.248908437,122290.5645,-0.999990258,-0.61352493,38271.9341,-0.999990258,-0.485971594,40227.3761
202,b0204,rrlH,23S ribosomal RNA of rrnH operon,0,0,0,-0.727345775,-0.596056037,-0.010817337,-0.5862819,0.267641128,-0.060995569,-0.903636388,-0.821129529,-0.691165183
203,b0205,rrfH,5S ribosomal RNA of rrnH operon,0,0,0,-0.671811818,-0.706078992,-0.187024467,-0.541666331,-0.592381289,-0.282369961,-0.80204534,-0.784181674,-0.86609923
204,b0206,aspU,Asp tRNA,0,0,0,-0.073772199,0.22491219,0.742394546,-0.817253601,-0.009450861,-0.060499475,-0.815712467,-0.515011105,-0.74795934
205,b0207,dkgB,"2,5-diketo-D-gluconate reductase B",0,0,0,-0.212822821,0.56449157,0.076951739,-0.659446491,-0.000292243,-0.185444859,-0.56875753,-0.356974254,-0.403597059
206,b0208,yafC,LysR family putative transcriptional regulator,0,0,0,0.025427795,-0.010032397,-0.364757524,6.767203647,0.564985675,0.070677754,4.438328975,1.45471937,0.261131352
207,b0209,yafD,endo/exonuclease/phosphatase family protein,0,0,0,0.508357217,-0.219989445,0.105590628,2.084017465,-0.358341203,-0.352754186,2.255487438,0.320773704,1.01357112
208,b0210,yafE,putative S-adenosyl-L-methionine-dependent methyltransferase,0,0,0,3.996106754,-0.024479255,-0.267880056,9.988484893,-0.188325307,-0.530252003,10.25034642,1.99479917,1.35955347
209,b0211,mltD,putative membrane-bound lytic murein transglycosylase D,0,0,0,0.148485506,0.632434673,0.875375914,0.25311629,0.025030026,-0.225428557,0.339070632,0.631231334,0.550125723
210,b0212,gloB,hydroxyacylglutathione hydrolase,0,0,0,0.28029111,0.558097096,1.81538984,0.257346502,0.03786333,0.504133211,0.480835078,0.549932124,0.657161476
211,b0213,yafS,putative S-adenosyl-L-methionine-dependent methyltransferase,0,0,0,0.005833592,0.303432668,0.249534719,-0.339652627,-0.093219073,-0.309243735,-0.508943829,0.702895759,-0.415279848
212,b0214,rnhA,"ribonuclease HI, degrades RNA of DNA-RNA hybrids",0,0,0,-0.279393873,0.342047909,-0.496482067,-0.39291141,0.090532611,-0.339245177,-0.183341128,0.635843947,-0.37404929
213,b0215,dnaQ,DNA polymerase III epsilon subunit,0,0,0,0.10775831,-0.450898238,0.026792442,0.317079294,-0.12569287,-0.116138471,0.375830089,0.364984706,-0.164407878
214,b0216,aspV,Asp tRNA,0,0,0,-0.845099762,0.543800271,0.741483217,-0.999995474,-0.719278044,-0.284617895,-0.922263113,-0.482484422,-0.290094249
215,b0217,yafT,lipoprotein,0,0,0,4.120895834,0.274138725,3.535031237,1.55200062,-0.415188209,1.066224008,2.214397637,0.272435809,0.131127867
216,b4586,ykfM,"lethality reduction protein, putative inner membrane protein",0,0,0,-0.267723179,3.398551836,0.363400896,2.891788235,3.853020453,0.183262749,1.190708625,2.158351515,-0.652034253
217,b0219,yafV,putative NAD(P)-binding C-N hydrolase family amidase,0,0,0,0.197492588,-0.637426073,1.028442493,2.407128776,-0.332163165,-0.100262612,1.633116331,-0.236781821,-0.201763078
218,b0220,ivy,"inhibitor of c-type lysozyme, periplasmic",0,0,0,-0.145550485,0.785920721,-0.878850078,-0.690008575,-0.806746836,-0.671241966,-0.776815485,-0.880643011,-0.910639538
219,b0221,fadE,acyl coenzyme A dehydrogenase,0,0,0,1.260061361,-0.040690783,0.361645901,0.412798238,-0.506938998,-0.565921409,0.526875578,-0.523594072,0.20511788
220,b0222,gmhA,D-sedoheptulose 7-phosphate isomerase,0,0,0,0.063007128,-0.176100951,2.749063195,26.94848461,1.059518108,3.149222484,15.46236745,1.032643687,6.180795292
221,b0223,yafJ,putative amidotransfease,0,0,0,0.567981893,0.11615633,2.332250098,4.236706779,1.471036551,1.064247459,2.657763807,2.748721149,3.785297741
222,b0224,yafK,"L,D-transpeptidase-related protein",0,0,0,-0.146460925,-0.356525346,-0.487330123,-0.672646376,-0.156939403,-0.174787594,-0.579851106,-0.010969499,-0.644282381
223,b0225,yafQ,translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ,0,0,0,0.555154845,0.13592587,-0.635955004,0.02329947,-0.592175407,-0.645414845,-0.180228047,0.224029598,-0.720888789
224,b0226,dinJ,antitoxin of YafQ-DinJ toxin-antitoxin system,0,0,0,5.577069753,1.722211329,0.594949246,0.704782547,-0.2674403,-0.821251552,4.056978006,-0.345512882,-0.947170205
225,b0227,yafL,putative lipoprotein and C40 family peptidase,0,0,0,0.089767388,-0.119118581,-0.00710297,0.571036947,-0.104524765,0.447276185,0.265657527,-0.195840246,-0.418401273
226,b0228,rayT,RAYT REP element-mobilizing transposase; TnpA(REP),0,0,0,-0.173349727,-0.174223515,-0.022094426,-0.11978256,-0.327046556,0.373747458,-0.001856708,-0.195398512,-0.195715691
227,b0231,dinB,DNA polymerase IV,0,0,0,-0.165276769,0.031763501,-0.09908169,0.251714563,0.118954307,1.550497718,0.518404911,0.187277906,0.368534423
228,b0232,yafN,antitoxin of the YafO-YafN toxin-antitoxin system,0,0,0,-0.424626206,0.392254572,183170.2276,-0.718780149,-0.538064864,57288.2407,-0.184666162,-0.370500781,58664.0151
229,b0233,yafO,mRNA interferase toxin of the YafO-YafN toxin-antitoxin system,0,0,0,-0.295801865,-0.220931542,1.511924935,0.111416219,-0.232502744,2.004289048,5.543771457,0.532288768,-0.999959955
230,b0234,yafP,putative acyl-CoA transferase,0,0,0,34224.5909,0.02318829,0,270594.0717,0.662564605,109267.4216,230563.216,0.844623137,58361.7404
231,b0237,pepD,aminoacyl-histidine dipeptidase (peptidase D),0,0,0,0.965367628,1.083372829,5.010091227,1.474110703,0.366961258,2.698629163,1.271115849,0.252201278,3.297698963
232,b0238,gpt,xanthine phosphoribosyltransferase; xanthine-guanine phosphoribosyltransferase,0,0,0,-0.802255458,1.665951906,0.580220346,0.561697435,2.431210116,0.006536926,2.67201493,2.646759834,-0.008056564
233,b0239,frsA,fermentation-respiration switch protein; PTS Enzyme IIA(Glc)-binding protein; pNP-butyrate esterase activity,0,0,0,0.556301806,0.504208443,1.26494869,0.906232136,0.067514044,-0.259173588,1.579213015,0.162028069,0.106947813
234,b0241,phoE,outer membrane phosphoporin protein E,0,0,0,0.510252352,-0.654074631,0.271995742,9.518711695,1.299485699,0.689673488,20.52644196,1.238837241,4.190058669
235,b0242,proB,gamma-glutamate kinase,0,0,0,-0.083016668,-0.332815364,0.708953498,0.567259726,0.000757055,1.052674693,1.936067605,0.350075287,2.112129645
236,b0243,proA,gamma-glutamylphosphate reductase,0,0,0,0.20205009,-0.294721856,0.506826823,1.102235826,0.166138243,0.219179187,0.974518056,0.994300044,1.092599835
237,b0244,thrW,Thr tRNA,0,0,0,0.28705598,-0.305153558,-0.499882714,-0.428871721,-0.51308468,-0.277085787,-0.562365241,-0.552535432,-0.860174164
238,b0245,ykfI,CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system,0,0,0,-0.487022699,-0.637626778,-0.78064298,0.060676072,-0.070986653,-0.26532118,-0.423035439,0.034737518,-0.20771473
239,b0246,yafW,CP4-6 prophage; antitoxin of the YkfI-YafW toxin-antitoxin system,0,0,0,-0.573039943,-0.62591153,-0.823703967,0.319851802,0.121430315,-0.111221275,-0.346277692,0.252931506,-0.074362522
240,b4504,ykfH,uncharacterized protein,0,0,0,-0.646670629,-0.742357373,-0.84777394,0.939708922,0.366866845,-0.040136439,-0.28907881,0.261282209,0.219297759
241,b0247,ykfG,CP4-6 prophage; RadC-like JAB domain protein,0,0,0,-0.50033334,-0.695915693,-0.835939347,1.583631873,0.538984299,0.198879525,0.053663823,0.686775005,0.791335189
242,b0248,yafX,CP4-6 prophage; uncharacterized protein,0,0,0,-0.043430329,-0.550651188,-0.876707429,0.252428566,0.205468595,-0.118201307,-0.366508707,0.090042715,-0.084361922
243,b0249,ykfF,CP4-6 prophage; uncharacterized protein,0,0,0,-0.066998034,-0.685573598,-0.872714724,0.327023967,0.014848418,-0.211962505,-0.234222378,-0.08240052,-0.181236094
244,b0250,ykfB,CP4-6 prophage; uncharacterized protein,0,0,0,-0.54893643,-0.724091896,-0.789252702,1.672713993,0.352592001,0.863777784,0.697708422,0.384598237,0.89611361
245,b0251,yafY,"lipoprotein, inner membrane; overproduction stimulates degP expression; CP4-6 prophage",0,0,0,-0.63809544,-0.634962708,-0.648770268,4.8164278,1.893545269,2.511226619,3.42135197,1.540917531,2.994486598
246,b0252,yafZ,CP4-6 prophage; conserved protein,0,0,0,-0.061766419,-0.751686667,-0.863819315,0.339827091,-0.426687016,-0.477192113,-0.092333495,-0.618308132,-0.653334695
247,b0253,ykfA,CP4-6 prophage; putative GTP-binding protein,0,0,0,-0.426805545,-0.670967143,-0.694199467,-0.172709311,-0.374414163,-0.174010551,-0.200263311,-0.564870389,-0.627119701
248,b0254,perR,CP4-6 prophage; putative DNA-binding transcriptional regulator,0,0,0,-0.061670531,0.391994356,4.963769819,-0.174849424,0.134293152,1.403235335,0.090327179,0.374356028,1.674578589
249,b0256,insI1,IS30 transposase,0,0,0,-0.001289748,-0.018429626,0.103541608,-0.202447357,0.281023237,-0.048681285,0.411726229,0.822033212,-0.07162724
250,b4690,eyeA,-,0,0,0,67753.8345,-0.179596764,0,0,-0.999990628,56798.3535,72290.0205,-0.999990628,19381.7936
251,b0259,insH1,IS5 transposase and trans-activator,0,0,0,0.818451803,0.236384198,0.751002742,0.693705536,-0.090466346,-0.41662448,0.658962764,0.410814982,0.252968031
252,b0260,mmuP,CP4-6 prophage; putative S-methylmethionine transporter,0,0,0,0.194464343,-0.747297966,0.855558389,1.481381518,0.856688716,0.16399176,0.479441532,-0.144475994,0.210504704
253,b0261,mmuM,CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase,0,0,0,-0.574354803,0.192242171,0.853761441,2.08561275,0.326388976,0.641747793,1.988557433,0.865229821,0.545168077
254,b0262,afuC,CP4-6 prophage; putative ferric transporter subunit,0,0,0,0.142283482,-0.222207337,0.09005306,2.722381318,1.263782357,1.701439886,3.11553167,0.874547673,3.157617801
255,b0264,insB1,IS1 transposase B,0,0,0,0.52849632,-0.096537878,0.444251356,0.787293402,0.136932301,-0.015897212,0.377258303,-0.010550084,0.209851286
